,instrument_1,instrument_2_shifted,distance_corr
332,18,7,0.8419783869209425
544,35,12,0.8417879443075017
1,2,0,0.8391335636666161
474,40,10,0.8389523171674421
1105,35,34,0.8389176050452787
768,28,19,0.8388201743539534
113,19,2,0.8386494410513943
911,36,24,0.8374715708829933
469,35,10,0.835676098978899
979,35,27,0.835327290524397
1012,47,28,0.8351113745487188
789,49,19,0.834870319841673
977,33,27,0.8341440796500776
996,31,28,0.8338042700604874
788,48,19,0.8324104926224549
675,28,16,0.8323855388260546
26,27,0,0.8321445160672984
949,27,26,0.8309531762362198
368,13,8,0.8298044371465301
1128,44,35,0.8296591009628188
704,25,17,0.8285814975163655
536,27,12,0.8285628490135327
1056,34,31,0.8276841466538831
107,13,2,0.8270082404097552
1103,48,33,0.8258403458075083
767,27,19,0.8249427462117311
549,40,12,0.8248691110771385
984,40,27,0.8223179472358323
737,27,18,0.821795955350011
535,26,12,0.8210107856804608
345,31,7,0.8205593426073131
988,44,27,0.8204758461451446
925,26,25,0.8201617674247629
104,10,2,0.8196565404357032
773,33,19,0.8194983217113823
1092,37,33,0.8192897735702284
546,37,12,0.8165963256157062
1153,44,37,0.8153724989142446
777,37,19,0.8138831242159352
32,33,0,0.8133361021829723
1183,44,40,0.8120110106516366
966,44,26,0.8112129836966968
927,28,25,0.810523156864443
152,12,3,0.8088635371107564
184,44,3,0.8080541463246556
933,34,25,0.8076764608071874
585,40,13,0.807247932998245
36,37,0,0.8067797124071436
156,16,3,0.806649736645724
12,13,0,0.8059320960779334
797,28,20,0.8049995350306287
943,44,25,0.8022547237474954
540,31,12,0.8018773307413715
803,34,20,0.8005818133843031
1066,44,31,0.7985753536546008
975,31,27,0.7978962948833884
1132,48,35,0.7974487860841636
564,19,13,0.7974204791735345
705,26,17,0.7970974057874178
1187,48,40,0.7969633654873326
327,13,7,0.7962821489818591
565,20,13,0.7960213187527362
970,48,26,0.7951751154889459
534,25,12,0.7943031659321277
1133,49,35,0.7926791198804252
341,27,7,0.7920946003732323
580,35,13,0.7906388354312381
339,25,7,0.7895065231590584
1188,49,40,0.789393460116849
1019,34,29,0.7880170577365146
557,48,12,0.7870977922734438
46,47,0,0.7869342896240893
623,43,14,0.7867493438058926
525,16,12,0.7866384568115311
691,44,16,0.785606295063641
1213,48,44,0.7849374755100851
447,13,10,0.7845336317692494
465,31,10,0.7842716895919303
331,17,7,0.7841793921368709
971,49,26,0.7837319969654226
373,18,8,0.7822966475901013
326,12,7,0.7821287934913914
571,26,13,0.7818079613535884
513,41,11,0.7800024697229458
1121,37,35,0.7796462894635079
673,26,16,0.7790763312217704
699,20,17,0.7784979662414282
30,31,0,0.7783189734803234
97,3,2,0.7779693087031512
708,29,17,0.7754320703647484
994,29,28,0.7751532243124605
956,34,26,0.7750116363385507
17,18,0,0.773731416325149
758,48,18,0.7734982373024945
358,44,7,0.7734147222520011
452,18,10,0.7727072947472049
362,48,7,0.7710775022683839
363,49,7,0.77094078410575
579,34,13,0.7705418293322628
771,31,19,0.7659868145047268
729,19,18,0.7649518000772146
186,46,3,0.7642734470013908
348,34,7,0.7622658888017078
367,12,8,0.7615799263798397
121,27,2,0.759618452487925
558,49,12,0.7593412060355272
787,47,19,0.7587492173129878
330,16,7,0.7585286433033194
1214,49,44,0.7577929152877164
361,47,7,0.7575675286599803
451,17,10,0.7571784944777619
759,49,18,0.7561269835305852
926,27,25,0.7559196921886905
528,19,12,0.7550646105592054
562,17,13,0.7549404761607701
1147,38,37,0.754613746782749
1149,40,37,0.7535489567069794
459,25,10,0.752999407562726
1070,48,31,0.751432658679127
386,31,8,0.7506324252819095
463,29,10,0.7486924455593853
11,12,0,0.7468947643717485
399,44,8,0.7451624477331817
1186,47,40,0.7448834489459621
158,18,3,0.7443937894460096
547,38,12,0.7442588908021701
504,32,11,0.7434440939643566
592,47,13,0.7406680092366623
1164,44,38,0.7392080848514779
180,40,3,0.7390245082235317
437,42,9,0.7378834944295005
1199,45,42,0.7375439784720157
969,47,26,0.7367736187190228
784,44,19,0.7367061631740977
175,35,3,0.7365188696752004
392,37,8,0.735914691718125
371,16,8,0.7350709528811361
959,37,26,0.7337446455068737
947,48,25,0.7316423165305771
404,49,8,0.7304980471153183
563,18,13,0.7299275130156909
403,48,8,0.7296178794079375
174,34,3,0.7285112194268907
747,37,18,0.7283150418049616
43,44,0,0.726574452713037
15,16,0,0.7261826038333704
666,19,16,0.7256866517195927
561,16,13,0.7256285548689626
955,33,26,0.7252942914812094
801,32,20,0.7249636414553458
1090,35,33,0.7239963324520245
1032,47,29,0.721494209431727
142,48,2,0.7205760921101201
1168,48,38,0.7195897584295401
1071,49,31,0.7193801795722752
372,17,8,0.7192763870370357
482,48,10,0.7177317530077462
402,47,8,0.7174571891958974
24,25,0,0.7159342829977948
483,49,10,0.7153350208052203
1131,47,35,0.7152941622000614
389,34,8,0.7146139953943904
1114,44,34,0.7133918788956628
347,33,7,0.7130574068234705
244,15,5,0.7130157903349242
143,49,2,0.7121116879428784
674,27,16,0.7114543809642238
468,34,10,0.7111964132905904
543,34,12,0.7111786260691272
380,25,8,0.710359665963098
537,28,12,0.7098642213758193
157,17,3,0.709400729683083
351,37,7,0.7091469105652266
461,27,10,0.7088523101941704
1095,40,33,0.7079731996324891
810,41,20,0.7073978453229985
304,32,6,0.707070390903454
526,17,12,0.7066073931580841
765,25,19,0.7056237804412938
1169,49,38,0.7055088469379062
131,37,2,0.7045438919293687
114,20,2,0.7020025688156845
723,44,17,0.7018559178612765
1009,44,28,0.6997757041306947
123,29,2,0.698758686530931
685,38,16,0.6976910997146176
667,20,16,0.6972568439181566
576,31,13,0.6954318164289299
343,29,7,0.6946567954165663
1069,47,31,0.6940480596800301
748,38,18,0.6897718963915771
972,28,27,0.689514182907497
313,41,6,0.6887140603578376
382,27,8,0.6883320359374
1016,31,29,0.6870141688936463
1025,40,29,0.6857134093847519
809,40,20,0.6854272200520835
1013,48,28,0.6852055770538779
898,48,23,0.6849404183067476
425,30,9,0.6839747808313539
899,49,23,0.6835411131040977
450,16,10,0.683247134142124
948,49,25,0.6825286110811472
409,14,9,0.6790290285334359
1049,45,30,0.6784701891658981
16,17,0,0.6749649667404664
574,29,13,0.6746201809042693
951,29,26,0.6730124927796749
693,46,16,0.67266273420265
798,29,20,0.6723953000358436
936,37,25,0.6723052742614031
695,48,16,0.6721784162686321
1014,49,28,0.6721767803892792
1059,37,31,0.6716904825402602
22,23,0,0.6705480739271449
1122,38,35,0.6689239876192761
542,33,12,0.6683063969421461
171,31,3,0.6679579766287805
283,11,6,0.6655605173381377
132,38,2,0.6652752467967319
698,19,17,0.665116086582147
763,23,19,0.6649401008478484
1020,35,29,0.6647330725361279
739,29,18,0.664690128911596
1078,39,32,0.6641125635997586
1160,40,38,0.6635426558976644
165,25,3,0.6635164306487734
1099,44,33,0.6624496030523264
141,47,2,0.6622895588186727
840,43,21,0.6616656920346025
456,22,10,0.661170398851605
570,25,13,0.6609233198872354
696,49,16,0.6591075261392716
804,35,20,0.6584576174249164
127,33,2,0.6583851747444625
946,47,25,0.6579408400889296
676,29,16,0.6577614782972674
625,45,14,0.6576007326909149
88,41,1,0.6566067073294068
384,29,8,0.6563003601450078
33,34,0,0.6562631443503975
446,12,10,0.6557277678115566
520,48,11,0.6534357328134742
388,33,8,0.6525971357104281
982,38,27,0.6503606361670313
726,47,17,0.6492204801122817
1216,47,45,0.6483715151800281
684,37,16,0.6474645798873909
816,47,20,0.6473930482182486
774,34,19,0.646941924590155
522,13,12,0.6461936919003164
521,49,11,0.6451948343926089
883,33,23,0.6435845129718485
601,21,14,0.6423527151069512
577,32,13,0.6420014929807891
467,33,10,0.6408636111108537
757,47,18,0.6395869546860607
478,44,10,0.6389203348231837
442,47,9,0.6388582110587476
377,22,8,0.6382290545001829
168,28,3,0.6368460985975027
438,43,9,0.636706284777923
928,29,25,0.6357528894485341
1055,33,31,0.6336406423969851
1152,43,37,0.6333720882818371
743,33,18,0.6324057794289191
730,20,18,0.6313768379845333
589,44,13,0.6304797056428807
511,39,11,0.6292277952912583
278,49,5,0.6263226703255389
277,48,5,0.6255440263570398
937,38,25,0.6239547205917979
706,27,17,0.6235957747882498
28,29,0,0.6218347698346939
1171,41,39,0.6212532275443253
317,45,6,0.6212476697463577
240,11,5,0.6204112743334304
471,37,10,0.6194631884717865
1205,45,43,0.6187962355427125
1223,49,47,0.6169817027748935
281,9,6,0.616780749630248
1175,45,39,0.6167082896942765
239,10,5,0.6159719484323971
434,39,9,0.6153903503695083
594,49,13,0.6144711927585272
586,41,13,0.6141080917202261
58,11,1,0.6133387555346823
1117,47,34,0.6133102712412049
1002,37,28,0.6127689386453699
1222,48,47,0.6117008958826103
178,38,3,0.6101743658820478
978,34,27,0.6095425269795841
593,48,13,0.6087617485261908
661,47,15,0.6065255125832244
887,37,23,0.6054030312990966
794,25,20,0.6033082392516662
582,37,13,0.6027907920441982
811,42,20,0.6019115520303562
617,37,14,0.6009233426732781
148,8,3,0.5994452510439212
1185,46,40,0.5992372254172738
769,29,19,0.5990182759876987
778,38,19,0.5985377359400109
454,20,10,0.5978140741009118
680,33,16,0.5976230468572856
960,38,26,0.5960398083379006
871,47,22,0.5957706159547133
800,31,20,0.594745409487957
1116,46,34,0.5941996035660569
1201,47,42,0.5938731364473007
590,45,13,0.5937063275109092
1060,38,31,0.593078410037304
725,46,17,0.5920125470164722
814,45,20,0.5910641804092901
415,20,9,0.5902013067649778
37,38,0,0.5895251013426254
266,37,5,0.588892370523571
276,47,5,0.5883609469445756
1130,46,35,0.5876008843820878
998,33,28,0.5874738303344952
839,42,21,0.5865224216995387
1093,38,33,0.5863191249004616
877,27,23,0.585278312524752
160,20,3,0.5843796791749826
79,32,1,0.584185319981065
1084,45,32,0.5839766931417247
166,26,3,0.5838978486342126
393,38,8,0.5833041882806143
408,13,9,0.582780657475917
991,47,27,0.5826862709232531
334,20,7,0.58150947262851
336,22,7,0.5769843580487114
177,37,3,0.5745062215563354
756,46,18,0.5735328280507553
337,23,7,0.5730962108050977
694,47,16,0.5723429198553229
416,21,9,0.5722375807976974
795,26,20,0.5720798200646797
509,37,11,0.5692425049778701
932,33,25,0.5691928577787353
572,27,13,0.5684204956516713
352,38,7,0.5683612061581735
427,32,9,0.5682429387717425
642,28,15,0.5665908375448162
140,46,2,0.5657659073249467
1192,45,41,0.5656596560906522
505,33,11,0.5656559285834557
153,13,3,0.5655354514280113
578,33,13,0.5645790734336982
499,27,11,0.5628858800248181
457,23,10,0.5623106547558117
624,44,14,0.561052292508141
1010,45,28,0.5607731768741427
253,24,5,0.5594629869844541
790,21,20,0.5582546635584839
1204,44,43,0.5572406881974145
727,48,17,0.5567475439110948
252,23,5,0.556511463098323
147,7,3,0.5562777461007457
378,23,8,0.5560988815534905
449,15,10,0.5553752072515522
587,42,13,0.5553122419866953
853,29,22,0.5548579710369319
436,41,9,0.5545038324284518
618,38,14,0.5538272013331518
487,15,11,0.5537724703500356
842,45,21,0.5530856002499704
375,20,8,0.5527945960446199
1073,34,32,0.5509313047364751
876,26,23,0.5505916257690985
1017,32,29,0.550226931865963
567,22,13,0.5491568046162256
167,27,3,0.5475616820274838
4,5,0,0.5450256316242484
1102,47,33,0.544923645649229
728,49,17,0.543965107868806
14,15,0,0.5423462243895161
610,30,14,0.5408281537751478
1163,43,38,0.5407481593234803
827,30,21,0.540417579960759
1007,42,28,0.5398198010885276
523,14,12,0.5398059063641121
621,41,14,0.5397743630328062
829,32,21,0.5391874461601569
1118,48,34,0.5386523074109079
850,26,22,0.5383267879152273
838,41,21,0.5377083493278683
292,20,6,0.5367305798020039
808,39,20,0.5366533947256151
423,28,9,0.5365547388083046
21,22,0,0.5360989218364802
476,42,10,0.5353184276007302
612,32,14,0.5344776124627251
293,21,6,0.5344627923805095
159,19,3,0.5333407891218455
1098,43,33,0.5331099591293333
285,13,6,0.5318716845609474
1026,41,29,0.5318611153832327
256,27,5,0.5303982275788605
852,28,22,0.5298696954528697
257,28,5,0.5291823404425414
1138,41,36,0.5290821071831856
19,20,0,0.5289115496220834
869,45,22,0.5288266362287791
552,43,12,0.5285898458132976
495,23,11,0.527683828474219
1119,49,34,0.5269354146447712
762,22,19,0.5251557564447494
1111,41,34,0.524495508932697
1051,47,30,0.5238981279355464
1081,42,32,0.5224405523791384
584,39,13,0.5220653340855931
1068,46,31,0.521291649544471
637,23,15,0.5206238801316723
479,45,10,0.519228410421593
945,46,25,0.5183189831978875
760,20,19,0.517952768994589
1082,43,32,0.517554587820817
836,39,21,0.516242349219358
248,19,5,0.5161202497381646
799,30,20,0.515990231038013
711,32,17,0.5159119413171949
864,40,22,0.5159011715407072
633,19,15,0.515582398073099
493,21,11,0.5146659986952796
1208,48,43,0.5145137442035768
987,43,27,0.5144635187174375
1036,32,30,0.5144080315879598
628,48,14,0.5130972803555511
997,32,28,0.511888462264409
1107,37,34,0.5111074896593002
2,3,0,0.5110799354941357
1190,43,41,0.5108080070421098
262,33,5,0.5103793109031786
660,46,15,0.509107474556442
663,49,15,0.5085861600024655
236,7,5,0.5079871262956341
181,41,3,0.5073764238820764
1047,43,30,0.5073556412158505
716,37,17,0.5064522339777058
237,8,5,0.5044151069437581
172,32,3,0.504131663192499
859,35,22,0.5034772295077862
629,49,14,0.5028875499965363
255,26,5,0.5025407045805823
417,22,9,0.5023151835236348
1209,49,43,0.5022203789921426
1003,38,28,0.5020294475521637
1027,42,29,0.5009257895730801
622,42,14,0.5003730917612044
815,46,20,0.500318281884793
662,48,15,0.5003034463220067
575,30,13,0.4979345464071113
583,38,13,0.49575723307241
492,20,11,0.4937266860876098
200,15,4,0.49338023725846264
176,36,3,0.49315167344090405
265,36,5,0.4917382737725036
1156,47,37,0.4916930513655242
885,35,23,0.4916030357607497
721,42,17,0.49073429947072045
607,27,14,0.4905108483284345
405,10,9,0.49028453349213014
650,36,15,0.488938256700028
1197,43,42,0.48856929806225563
890,40,23,0.4883832652936525
1030,45,29,0.4875257515029872
613,33,14,0.4861004650236055
555,46,12,0.4854572304227572
638,24,15,0.4846398139179702
188,48,3,0.48421497365801763
720,41,17,0.4839061271172288
1108,38,34,0.48339931392988034
973,29,27,0.4828177093553261
1006,41,28,0.4822427066997667
1211,46,44,0.48192902064972004
183,43,3,0.48123443205207617
320,48,6,0.4805491692451176
1045,41,30,0.4803391143470389
1166,46,38,0.48004192559845366
717,38,17,0.47824187188308087
1011,46,28,0.4771431572471328
1189,42,41,0.47656132670388973
231,46,4,0.47579414323922
878,28,23,0.4751838984715972
1029,44,29,0.4744644013879738
654,40,15,0.4733076707471702
538,29,12,0.4729067112282973
655,41,15,0.4713588445665167
464,30,10,0.471347780221696
269,40,5,0.4709280296563314
302,30,6,0.4700670458437808
1075,36,32,0.4689288375398519
1033,48,29,0.4683743317235824
1034,49,29,0.46764431572499665
834,37,21,0.46665481308219925
189,49,3,0.4665164580801785
712,33,17,0.46608206760278376
370,15,8,0.46597065492381023
116,22,2,0.465508544317847
647,33,15,0.46532143450359204
1015,30,29,0.4651485414591057
1172,42,39,0.46454367912316286
53,6,1,0.46401555749607487
424,29,9,0.4634274575249014
92,45,1,0.4613738876486504
486,14,11,0.4613711574440598
314,42,6,0.46129319767766713
1112,42,34,0.460153092023357
560,15,13,0.459758959563973
321,49,6,0.45900666111960875
1043,39,30,0.45869269121000106
169,29,3,0.4578969407506896
207,22,4,0.4573623453516653
568,23,13,0.45677690710511426
556,47,12,0.4555941838767452
44,45,0,0.45546932077610497
86,39,1,0.45485052748089927
916,41,24,0.45333024208924055
56,9,1,0.453234842292772
645,31,15,0.45318154808093875
659,45,15,0.4517423906341191
69,22,1,0.4517220133215753
150,10,3,0.4506208850446397
254,25,5,0.4498753613529016
634,20,15,0.44917445457919436
529,20,12,0.449002367250463
264,35,5,0.44895211532123186
897,47,23,0.4484067232216921
260,31,5,0.44790517309429306
445,11,10,0.44789035463117755
888,38,23,0.4471965098150591
496,24,11,0.4471763172507986
1178,48,39,0.4470134806306186
315,43,6,0.4467062758405743
813,44,20,0.44633177467176854
508,36,11,0.445541399432667
649,35,15,0.44411097739853755
1193,46,41,0.4420704962004472
516,44,11,0.441914827274779
1141,44,36,0.4414250550929592
117,23,2,0.4406495421172802
651,37,15,0.43981060835233604
410,15,9,0.4390653016935022
785,45,19,0.438119089601278
230,45,4,0.4379512554484618
472,38,10,0.4370392547035151
484,12,11,0.4369644583291851
515,43,11,0.43602877824849895
846,49,21,0.4353679368029294
1212,47,44,0.43502203131964523
80,33,1,0.4349555214068283
329,15,7,0.434117014388648
232,47,4,0.4336648271472817
8,9,0,0.43333868207575543
443,48,9,0.4327766054718015
1217,48,45,0.43252928388005757
1173,43,39,0.4319553093263493
805,36,20,0.43187846672234775
195,10,4,0.43050964212332066
1179,49,39,0.4300764748229391
845,48,21,0.42993486950748444
41,42,0,0.4278563216854137
995,30,28,0.427809399935538
566,21,13,0.42773801412608736
1085,46,32,0.42703714494384715
196,11,4,0.42658740238767084
194,9,4,0.4259924439873326
641,27,15,0.4259041349626831
1089,34,33,0.42583342158565873
545,36,12,0.4257369706085564
639,25,15,0.42462575798981655
865,41,22,0.42447967281141646
308,36,6,0.42445730819179533
10,11,0,0.4243138535142368
96,49,1,0.42292470242819863
643,29,15,0.4225345786552732
242,13,5,0.422453625113264
286,14,6,0.42198401408374847
619,39,14,0.4205678387278427
155,15,3,0.41949456016391756
173,33,3,0.4186029491581846
270,41,5,0.41818501920476997
356,42,7,0.41736449517336904
414,19,9,0.414372490288769
679,32,16,0.414211584563038
144,4,3,0.41355541051650274
208,23,4,0.41306208789886034
299,27,6,0.4130504206966524
1018,33,29,0.41269205117124325
640,26,15,0.4124601187186994
491,19,11,0.41029499995899044
656,42,15,0.41019809949206604
830,33,21,0.41006056641258687
241,12,5,0.40952625003116194
856,32,22,0.40877202907900584
732,22,18,0.408722020491548
400,45,8,0.408491754971255
126,32,2,0.40820545791166396
258,29,5,0.40806553907840554
359,45,7,0.4076895043390386
227,42,4,0.4059256216954831
251,22,5,0.405569321633397
631,17,15,0.4046066150473682
964,42,26,0.40453205892604305
309,37,6,0.4041973105592097
190,5,4,0.403361634093048
517,45,11,0.4028039421811856
226,41,4,0.4026098305527113
485,13,11,0.40253404890220296
782,42,19,0.40250923718526366
74,27,1,0.4021684351772807
1154,45,37,0.401782960198119
500,28,11,0.40164668143256355
247,18,5,0.4013496316344
273,44,5,0.40101193573524063
1106,36,34,0.3995269819836742
267,38,5,0.3993325195551068
109,15,2,0.39878114832202016
990,46,27,0.39806665635926075
71,24,1,0.3968053796230563
432,37,9,0.39639530782732085
235,6,5,0.39637556914064537
498,26,11,0.39620299088648203
1155,46,37,0.39608096939159937
29,30,0,0.3954505735356873
1022,37,29,0.3932762781188282
648,34,15,0.3928436269013566
406,11,9,0.3925772894766982
632,18,15,0.3924651094338444
1181,42,40,0.3919942143854024
967,45,26,0.3916367516574445
855,31,22,0.3910316123653054
1184,45,40,0.39047146237765074
501,29,11,0.3902495607503409
444,49,9,0.39022934015160887
658,44,15,0.39021486109879344
1206,46,43,0.38996357303395973
154,14,3,0.38952066886875447
84,37,1,0.38935347156362643
519,47,11,0.3889172776527783
709,30,17,0.38842209373923414
524,15,12,0.3876940548744408
646,32,15,0.3876917105781022
1218,49,45,0.3876099588226997
95,48,1,0.3864967486832351
630,16,15,0.3862133357518826
1142,45,36,0.38529384145645307
1001,36,28,0.38479109664846795
68,21,1,0.3844084836710992
870,46,22,0.3831212741750987
99,5,2,0.3813756717469021
636,22,15,0.38063616442642006
715,36,17,0.3806243965006545
817,48,20,0.3798844113514193
919,44,24,0.3794897631675417
874,24,23,0.37916716835912145
532,23,12,0.37892529972648104
325,11,7,0.3786059515178525
274,45,5,0.377958984171492
364,9,8,0.3753249258243926
770,30,19,0.37505916841288456
249,20,5,0.37478952798905885
907,32,24,0.3744039454416629
323,9,7,0.3743798342167828
688,41,16,0.3740643003610606
238,9,5,0.3737850844780853
894,44,23,0.3736160942106798
847,23,22,0.37300235027686574
1038,34,30,0.3727751612236512
701,22,17,0.37169330391016964
796,27,20,0.3716480266852129
600,20,14,0.37071956339808637
942,43,25,0.37059127710922357
724,45,17,0.3698625405776941
435,40,9,0.369535751246734
733,23,18,0.36921311151652336
896,46,23,0.369154565638819
952,30,26,0.36907951808615536
1148,39,37,0.3686746227330135
1126,42,35,0.3683328454689392
849,25,22,0.36741696098765514
983,39,27,0.3663778566912329
944,45,25,0.3649768955016457
83,36,1,0.3646166559285796
135,41,2,0.3645475404157314
151,11,3,0.36406685526967086
581,36,13,0.36374175682878696
164,24,3,0.36371787098230324
344,30,7,0.36364229913556095
591,46,13,0.36357459926220376
941,42,25,0.3626837485513404
494,22,11,0.36248062481883314
669,22,16,0.36188334096259434
1064,42,31,0.36176601937343833
85,38,1,0.36133813139742077
439,44,9,0.36070099123207605
1210,45,44,0.36066899386854284
271,42,5,0.36064064862100964
812,43,20,0.3603081239386881
1129,45,35,0.36019392678653056
421,26,9,0.3601650538624024
61,14,1,0.36016153480142393
818,49,20,0.359595958437622
136,42,2,0.359270244229054
1165,45,38,0.35903373526244176
296,24,6,0.3588705852569703
397,42,8,0.35883163447639577
91,44,1,0.3586039470332584
891,41,23,0.358179290282658
533,24,12,0.35759059694431405
422,27,9,0.3570801770092806
989,45,27,0.3568075357200563
858,34,22,0.3564480005876019
433,38,9,0.3561384902564626
1127,43,35,0.35589760695463596
531,22,12,0.3554747020641043
431,36,9,0.35530458119352376
1096,41,33,0.3549022072635993
510,38,11,0.35443625388456473
514,42,11,0.35431530837163033
518,46,11,0.35398191815494084
824,27,21,0.3536717992853867
420,25,9,0.3529993934228639
1067,45,31,0.3526306103875277
742,32,18,0.3525663914013533
497,25,11,0.35254727435277894
1079,40,32,0.35250445897674365
1150,41,37,0.3522681607591419
213,28,4,0.3518017388068519
783,43,19,0.35160118364066084
868,44,22,0.3509925357809337
588,43,13,0.35081796534493337
820,23,21,0.35024938973771713
644,30,15,0.3498132806281234
753,43,18,0.34891619949994207
250,21,5,0.34852068243975776
1115,45,34,0.3481100982151364
246,17,5,0.3480654344569694
1220,48,46,0.3479557306142525
873,49,22,0.3472232891192387
670,23,16,0.34710787485745725
268,39,5,0.3465995090905251
881,31,23,0.3459601852055704
875,25,23,0.3458123525842796
316,44,6,0.34446649300340587
430,35,9,0.3443496610970069
387,32,8,0.3441554429667395
90,43,1,0.343943162422609
683,36,16,0.34377801683097403
412,17,9,0.3427946282716868
689,42,16,0.34237648549432953
1031,46,29,0.34219400741033845
968,46,26,0.34132245142708484
886,36,23,0.3413192908410015
530,21,12,0.341157300833135
652,38,15,0.3406678305370914
1196,49,41,0.3400422193681728
841,44,21,0.3395510340686456
1139,42,36,0.3395210635491699
52,5,1,0.33939133245128694
300,28,6,0.3391187579823384
554,45,12,0.33897988543624874
1195,48,41,0.33895559576564827
1101,46,33,0.33879014115010736
872,48,22,0.337863630966644
59,12,1,0.33770801934180733
284,12,6,0.3375677886278832
426,31,9,0.3375419175381284
503,31,11,0.3366179895822023
1221,49,46,0.3360327873827906
407,12,9,0.33594068598809523
791,22,20,0.33522261180751717
502,30,11,0.3351144220518605
1191,44,41,0.3334298133956019
301,29,6,0.3333461020103366
259,30,5,0.33320046193069586
60,13,1,0.3324048866453427
205,20,4,0.3317539196292213
559,14,13,0.33073330547968777
1135,38,36,0.3307161030343513
1143,46,36,0.3305969144623168
690,43,16,0.3298231635481494
1136,39,36,0.32971514358445986
1076,37,32,0.3292536697262711
854,30,22,0.3292491760344756
965,43,26,0.3282001327398671
1004,39,28,0.3281610075548932
1074,35,32,0.3279566449699344
1182,43,40,0.3279127594026412
844,47,21,0.3275288374125386
217,32,4,0.3264325352648971
228,43,4,0.32629769715103135
923,48,24,0.32611282964331706
786,46,19,0.32519478360838716
429,34,9,0.3246079123946133
1044,40,30,0.3245916865112114
751,41,18,0.3243923060894384
793,24,20,0.3239088977600379
1202,48,42,0.3235935370405215
366,11,8,0.32340342795588417
1083,44,32,0.3231328085904426
42,43,0,0.3228038572378071
466,32,10,0.32246919429623505
922,47,24,0.3221052188397867
1086,47,32,0.32185981052984036
913,38,24,0.3216042816868749
700,21,17,0.32149763315358654
1065,43,31,0.32148222257577086
306,34,6,0.3208791218533909
550,41,12,0.3205668495475852
835,38,21,0.31980427997555133
599,19,14,0.31922560427061025
261,32,5,0.31908891074681883
475,41,10,0.3189618159360546
137,43,2,0.31790573171130043
139,45,2,0.3177629463504369
187,47,3,0.3172350229664293
752,42,18,0.3171437543150151
310,38,6,0.3163037018411386
65,18,1,0.3157211235223376
305,33,6,0.3156954492633637
1028,43,29,0.3154811900900802
1180,41,40,0.3153204366408129
396,41,8,0.31482244779978585
1174,44,39,0.31450570011160317
831,34,21,0.31446693275447096
3,4,0,0.31424267704632874
1194,47,41,0.313638666721803
45,46,0,0.31327862085967323
541,32,12,0.31286286716849826
924,49,24,0.3124004556537909
