,instrument_1,instrument_2_shifted,distance_corr
1003,32,27,0.8493867653887406
989,41,26,0.8490654195395269
77,29,1,0.8485853021828554
421,17,9,0.8479021005086047
440,36,9,0.8472285797038934
1112,41,32,0.8455199734130949
65,17,1,0.8440741843426045
57,9,1,0.8423507169022482
66,18,1,0.8394792208679225
445,41,9,0.8393070528249437
510,27,11,0.8387856714289494
439,35,9,0.8369664757059725
780,21,19,0.836708789391627
1022,29,28,0.8355780260186708
83,35,1,0.8353811310840179
503,20,11,0.8349717234382936
46,47,0,0.8342428912940841
184,41,3,0.8337593127769094
613,19,14,0.8327017573237567
623,29,14,0.8318178473413058
59,11,1,0.8313863408244733
800,41,19,0.8311348032276601
984,36,26,0.8310540009013377
818,29,20,0.8306738110311181
1107,36,32,0.8302905958443296
824,35,20,0.8286675374276559
576,18,13,0.8279587153890025
389,26,8,0.8269359442823607
515,32,11,0.8267835009877328
422,18,9,0.8266162244685552
528,45,11,0.8258927843908797
16,17,0,0.8249890989844296
431,27,9,0.8244243798500759
1140,36,34,0.8235150063519715
496,13,11,0.8225099472817573
725,29,17,0.8213587952146449
179,36,3,0.8211591342933805
80,32,1,0.8206223813836426
593,35,13,0.8197399106891279
18,19,0,0.8190685599127373
164,21,3,0.8176737383613353
821,32,20,0.8165393274241445
621,27,14,0.8123928891283604
795,36,19,0.8120646633140832
1145,41,34,0.8109042677632423
74,26,1,0.8108113232494687
509,26,11,0.810338506584661
408,45,8,0.8101192842536138
500,17,11,0.8095301513866671
815,26,20,0.8094643798468744
518,35,11,0.8084421566011566
376,13,8,0.8068414845058982
1046,32,29,0.8045804464906469
169,26,3,0.8037488548997032
17,18,0,0.8029430602129966
3,4,0,0.8016979016590436
1025,32,28,0.8012440205181384
501,18,11,0.8005912923617532
34,35,0,0.7993131863534959
175,32,3,0.7990011211685205
599,41,13,0.797340693365722
433,29,9,0.7970153750616952
559,38,12,0.795779496194299
1016,45,27,0.7943006029215388
497,14,11,0.7937682267212813
594,36,13,0.79141441723685
327,49,6,0.789497916120028
1149,45,34,0.7890850548273766
635,41,14,0.7865105108263821
390,27,8,0.7853053557507075
467,23,10,0.7852070282541941
629,35,14,0.7834900114628609
701,38,16,0.7825597156974965
860,42,21,0.782117646250713
847,29,21,0.7818508161457646
630,36,14,0.7818057690326408
639,45,14,0.7817405161730285
35,36,0,0.780621510235666
851,33,21,0.7804388933140053
806,47,19,0.7789996581279282
40,41,0,0.7786836435247431
584,26,13,0.7774512883028863
590,32,13,0.7754209832407866
612,18,14,0.7752837837549452
611,17,14,0.7740037382772161
2,3,0,0.7739197386979497
1178,45,36,0.7719248333408145
791,32,19,0.7701865413625978
372,9,8,0.7695432565719418
328,50,6,0.7670180349666205
1059,45,29,0.765331362444901
785,26,19,0.7632423410549454
1044,30,29,0.7625195191627802
626,32,14,0.7603671796742528
1233,45,41,0.7598645624889313
769,41,18,0.7565516225815374
374,11,8,0.7562204818337629
715,19,17,0.7560874908829429
68,20,1,0.7547288647489656
62,14,1,0.7522605574161759
995,47,26,0.7499847721978613
205,16,4,0.7498806407048779
1205,47,38,0.7486448049673479
737,41,17,0.746789245267397
620,26,14,0.7464162546142564
1040,47,28,0.7448589495280363
1118,47,32,0.7438373382789703
236,47,4,0.7425616426457552
1038,45,28,0.7419522491099473
306,28,6,0.7391831136292809
1160,41,35,0.7390188502177059
1197,39,38,0.7379642245817306
683,20,16,0.7375067499010262
521,38,11,0.7373554783593094
188,45,3,0.7370764882913594
298,20,6,0.7361423215459559
1139,35,34,0.7351850817082782
25,26,0,0.7337375842458812
747,19,18,0.7331771326173627
31,32,0,0.7319659905657294
687,24,16,0.7319062795495322
764,36,18,0.7309946284448294
210,21,4,0.7302185527300125
415,11,9,0.7298998507113204
713,50,16,0.7288567431696635
980,32,26,0.7281616155271836
587,29,13,0.7268606621479305
157,14,3,0.7266290428826381
156,13,3,0.7266116835631724
712,49,16,0.7263717127384265
944,45,24,0.7259381123948556
732,36,17,0.7226214775034357
570,49,12,0.72125063772336
948,49,24,0.7199615724830037
190,47,3,0.7186889949133047
571,50,12,0.7183938613527009
312,34,6,0.7183674918710368
322,44,6,0.711834951353681
738,42,17,0.7116202209141729
1155,36,35,0.711106618752132
761,33,18,0.7099468949786549
770,42,18,0.7088205393227872
173,30,3,0.7086214683356235
729,33,17,0.708120553451556
1161,42,35,0.7077407666871811
1210,41,39,0.70740404730612
323,45,6,0.7065464150040194
758,30,18,0.7054879390224414
170,27,3,0.704335364594612
443,39,9,0.7040575007023189
1216,47,39,0.7000350186179197
1062,48,29,0.6988735125274801
207,18,4,0.6973000507941741
743,47,17,0.6972599584766856
291,13,6,0.6969204793784164
317,39,6,0.6966432121485913
760,32,18,0.6962060317746065
240,6,5,0.695445467752343
151,8,3,0.6944074355080317
866,48,21,0.6941230365417754
1180,47,36,0.6937722038001544
377,14,8,0.6933746619533824
224,35,4,0.692858332389356
722,26,17,0.691801613094517
937,38,24,0.6907628406396961
76,28,1,0.6896950171793178
86,38,1,0.6895769577347024
319,41,6,0.6895707765369855
949,50,24,0.6883121290058349
926,27,24,0.6881228763243656
614,20,14,0.6880417470239037
1235,47,41,0.6877596243357329
314,36,6,0.6874579102206086
789,30,19,0.6871270530940033
28,29,0,0.6870405983675487
728,32,17,0.6864899140037118
383,20,8,0.6864158352465038
817,28,20,0.6853233453974957
455,11,10,0.6842807655707783
1001,30,27,0.6836719801556747
418,14,9,0.6835178357166133
853,35,21,0.6832156906348615
931,32,24,0.6822334172053739
615,21,14,0.6803949968113912
87,39,1,0.6794734741383451
1056,42,29,0.6788971725286108
393,30,8,0.6784974393067865
603,45,13,0.6784631218082745
892,46,22,0.6783732596086389
532,49,11,0.676240264986049
828,39,20,0.6760269290523593
1069,35,30,0.6757021110576259
1023,30,28,0.675385391901587
511,28,11,0.6746952654110465
754,26,18,0.6717284418953169
1047,33,29,0.671495811879591
533,50,11,0.6709776406595408
1130,42,33,0.6707553649875122
424,20,9,0.6705079913527369
432,28,9,0.670103095443299
531,48,11,0.6698387647567761
1207,49,38,0.6682650498841095
231,42,4,0.667959682820803
827,38,20,0.6677275683416303
1052,38,29,0.667600480976475
1274,50,49,0.6673046140290146
925,26,24,0.6669656639575536
1230,42,41,0.6653151307983014
697,34,16,0.6640898792175813
1166,47,35,0.6632604934948633
391,28,8,0.6624936715016383
1075,41,30,0.6620740724221781
726,30,17,0.6611209390104806
97,49,1,0.6598214649435565
549,28,12,0.6591346527445892
927,28,24,0.6584171616952379
848,30,21,0.6582816512379803
12,13,0,0.6576656668836054
44,45,0,0.6568905543743652
305,27,6,0.6566717915296367
442,38,9,0.6557343972195958
513,30,11,0.6542102524252283
1208,50,38,0.6538457452584174
864,46,21,0.6531257471677151
98,50,1,0.6522704733230176
206,17,4,0.6521635934641343
176,33,3,0.6518106298026313
78,30,1,0.6514313948558706
838,49,20,0.6502756753958783
185,42,3,0.6492718935848666
999,28,27,0.6491205442029114
690,27,16,0.6480878152783514
152,9,3,0.6477315868122613
1018,47,27,0.6473590299150903
1032,39,28,0.6459371093217201
775,47,18,0.6456380826000928
287,9,6,0.6447884804211392
839,50,20,0.6436883304759361
1142,38,34,0.6431660729300731
560,39,12,0.6428322898613119
154,11,3,0.6424875274572
776,48,18,0.6424796650056038
804,45,19,0.6418222660542087
935,36,24,0.6411863427276522
819,30,20,0.6405675915887896
1070,36,30,0.6405263757579001
1116,45,32,0.6398663641876152
222,33,4,0.6390428541930939
218,29,4,0.6389763833592141
1175,42,36,0.638270714542117
792,33,19,0.6377256736619764
1251,48,43,0.6355709442072999
958,34,25,0.6345978717342803
286,8,6,0.632131850837486
786,27,19,0.6319266107588071
401,38,8,0.6317576138570086
293,15,6,0.6309517802203156
453,49,9,0.6309330590051921
978,30,26,0.6306717853738506
1273,50,48,0.6290240402074249
801,42,19,0.6289517676517657
940,41,24,0.6255459370448727
579,21,13,0.6248640275771616
522,39,11,0.6221158880934553
699,36,16,0.6203477364085239
1143,39,34,0.6195269977398701
622,28,14,0.6194194835465358
1214,45,39,0.6189710510949351
412,49,8,0.6185890497368086
1031,38,28,0.6178984020176239
1272,49,48,0.6176901588351638
1236,48,41,0.6170796010810852
996,48,26,0.6167375322825001
1154,50,34,0.615218969610163
226,37,4,0.6143320554304891
541,20,12,0.6136223376768376
975,27,26,0.6130639510451005
1009,38,27,0.6124658455201275
922,49,23,0.6103811099345252
555,34,12,0.6088048406279349
704,41,16,0.608735384575857
402,39,8,0.6084662164041842
297,19,6,0.6078033432171736
899,26,23,0.607689906167732
918,45,23,0.6075661138362393
702,39,16,0.6073930963812312
1063,49,29,0.6071403399253286
413,50,8,0.6067825773875068
410,47,8,0.6060266493934044
384,21,8,0.6054210705807156
1153,49,34,0.6044830410327223
691,28,16,0.6029577941706878
1066,32,30,0.6025560652481224
755,27,18,0.601748520998373
993,45,26,0.6017356759079949
1064,50,29,0.6013852211436839
1010,39,27,0.6011618242163393
454,50,9,0.5996541725445721
434,30,9,0.5979885556837375
585,27,13,0.5977601476895844
201,12,4,0.5964665976813742
289,11,6,0.5960409951262089
676,47,15,0.5959024381796014
1167,48,35,0.5955368833772242
534,13,12,0.5933393362315749
1256,47,44,0.5927923361992953
20,21,0,0.5891295525423658
1020,49,27,0.5891025679051988
708,45,16,0.588284504034522
923,50,23,0.5878765231497044
464,20,10,0.5877538240738795
304,26,6,0.5873022765298399
855,37,21,0.5869102651325907
597,39,13,0.5868222367116677
905,32,23,0.5865699390493128
557,36,12,0.5865558939040681
566,45,12,0.5862929594857936
741,45,17,0.5846880067208411
1021,50,27,0.5835169076826936
310,32,6,0.5829497802091503
845,27,21,0.5828125996206375
307,29,6,0.5828053095402969
692,29,16,0.5812131821498718
458,14,10,0.5788348642315572
588,30,13,0.5786591537404053
861,43,21,0.5780282524692348
1181,48,36,0.5777765728747505
537,16,12,0.5774515216222001
938,39,24,0.5773571761484146
723,27,17,0.5771572112070509
565,44,12,0.5752496300082154
574,16,13,0.5740057256178053
624,30,14,0.5733851336833538
900,27,23,0.5724670292229225
38,39,0,0.5721347439007256
208,19,4,0.5721297604955984
859,41,21,0.5717280730595788
1076,42,30,0.5713492882701773
1079,45,30,0.5700477206440983
636,42,14,0.5684711009146456
773,45,18,0.5684476685575214
69,21,1,0.568174122381498
1104,33,32,0.5668691304668455
562,41,12,0.5664631105044291
1053,39,29,0.5660908084332946
586,28,13,0.5648340488572774
627,33,14,0.5643070660362273
295,17,6,0.5636673640584295
911,38,23,0.5628212571318919
632,38,14,0.5627523107178773
425,21,9,0.5624165837750311
451,47,9,0.5623939419606659
504,21,11,0.5623729055015042
1042,49,28,0.561895770744716
163,20,3,0.5610444164710727
928,29,24,0.5606938245438204
1043,50,28,0.5603270315948301
685,22,16,0.5602391104928988
1119,48,32,0.5598246762088113
1113,42,32,0.5596591546380123
633,39,14,0.5595218945650422
1164,45,35,0.5594447147121028
901,28,23,0.5587901065355841
292,14,6,0.5577683200845672
1125,37,33,0.5575916206121462
810,21,20,0.5572575780872759
194,5,4,0.5558175406211435
26,27,0,0.5550578252735883
1061,47,29,0.5546586936104478
858,40,21,0.5545752425391489
854,36,21,0.5543003010934425
1266,48,46,0.5541108389474888
1171,38,36,0.5534283156001519
27,28,0,0.5524336994601746
643,49,14,0.5522978488701473
962,38,25,0.5522280601703267
540,19,12,0.5519468997683288
492,48,10,0.551235828837418
1082,48,30,0.5486936787431953
981,33,26,0.5476554471912917
1067,33,30,0.5471305647687903
1110,39,32,0.5466553877105567
517,34,11,0.5465357671796693
480,36,10,0.5457277921061912
1151,47,34,0.5454918919747821
850,32,21,0.5453438273974608
1202,44,38,0.5453049639432278
675,46,15,0.5450699253189847
836,47,20,0.5435989776894344
214,25,4,0.5424320117989487
29,30,0,0.5419242568092155
171,28,3,0.5415776885185706
934,35,24,0.5411137755589284
748,20,18,0.5405436684932523
95,47,1,0.5405002006131568
230,41,4,0.5393640168753733
1172,39,36,0.5390578816965516
986,38,26,0.5380785164842952
1237,49,41,0.5379577580586777
943,44,24,0.5373847089874106
779,20,19,0.5371786842749927
485,41,10,0.5370652486645631
968,44,25,0.5359859116146802
744,48,17,0.5352781624390586
490,46,10,0.5339158664994795
990,42,26,0.5331788419604433
547,26,12,0.5328467049392698
644,50,14,0.5325777344402619
1101,48,31,0.5322659469802565
1048,34,29,0.5320068422588233
733,37,17,0.5299283870989425
1109,38,32,0.529225819754465
976,28,26,0.529146988525862
572,14,13,0.5281851983386644
272,38,5,0.5269908561704912
1019,48,27,0.5250545488043503
1182,49,36,0.5248579440984666
569,48,12,0.5238572206625728
250,16,5,0.5237273224753095
191,48,3,0.5233247356454217
1156,37,35,0.5229651679961312
550,29,12,0.5225504214050545
96,48,1,0.5220939194504542
1238,50,41,0.5204726908732543
302,24,6,0.5198391558931724
15,16,0,0.5187275054787572
219,30,4,0.5183668931609424
1240,44,42,0.5169731787112967
182,39,3,0.5168329606820782
468,24,10,0.515924505251163
894,48,22,0.5158253091365467
7,8,0,0.5155799008685888
215,26,4,0.5144329788071568
411,48,8,0.5142356278864455
642,48,14,0.5137706252973304
596,38,13,0.5127665541579062
471,27,10,0.511598565813371
221,32,4,0.5114749154910299
195,6,4,0.5111632103903134
1183,50,36,0.5108551721792823
807,48,19,0.5108420064904725
1170,37,36,0.5100993312850595
553,32,12,0.5100375226522187
37,38,0,0.5089598405156377
1190,44,37,0.5076594799608407
225,36,4,0.5068125157746476
257,23,5,0.505725596035803
159,16,3,0.5052243578872818
933,34,24,0.503124989504189
245,11,5,0.5005444080023466
837,48,20,0.5004340232560445
707,44,16,0.5000576944992206
243,9,5,0.500027562521692
909,36,23,0.49937433310794216
1246,50,42,0.4984730849628128
180,37,3,0.49833696358114343
1249,46,43,0.4980199794343106
997,49,26,0.4959181388682913
682,19,16,0.49530422211026376
1245,49,42,0.4952537228561623
82,34,1,0.4935648647717316
648,19,15,0.49298707649904183
326,48,6,0.49286941630839654
203,14,4,0.4928682304451734
1188,42,37,0.49202659265979587
998,50,26,0.4913279539016958
914,41,23,0.4905183325848129
1041,48,28,0.49011010788319853
548,27,12,0.48978870225994825
181,38,3,0.48809313349412886
902,29,23,0.48802799500261507
680,17,16,0.4871626289197296
798,39,19,0.4857516778116032
13,14,0,0.4856270402270929
1270,49,47,0.48561384484308445
843,25,21,0.48556342170015865
499,16,11,0.48544270163267583
608,50,13,0.48419278568824314
974,50,25,0.4840317801786503
1264,50,45,0.48335274174791226
1184,38,37,0.48278846244967377
530,47,11,0.48277763361735926
607,49,13,0.4825074456109204
1263,49,45,0.4819073808491355
987,39,26,0.48144565958889635
1051,37,29,0.4798326678367164
1080,46,30,0.4794657385667021
441,37,9,0.4791871842062311
1071,37,30,0.4776486598056993
787,28,19,0.4772286310042746
254,20,5,0.4760332447473441
473,29,10,0.47595442969350266
1265,47,46,0.47529355917273053
536,15,12,0.47438310858467225
192,49,3,0.4739044427348566
491,47,10,0.4730738649676563
1072,38,30,0.4727597856968987
1077,43,30,0.4723396845633554
973,49,25,0.4720452781910942
10,11,0,0.47187838116043257
823,34,20,0.47128941262595164
1128,40,33,0.47111702719911036
631,37,14,0.47086627318222746
765,37,18,0.47074878781878815
196,7,4,0.47071824319323974
578,20,13,0.47064250352802056
1026,33,28,0.4701173776476786
1271,50,47,0.4698922910790164
1004,33,27,0.4695806860373012
600,42,13,0.4691295535076529
1120,49,32,0.46876874335528995
844,26,21,0.46842052616071456
8,9,0,0.4680263365462419
365,44,7,0.46482434297071284
48,49,0,0.46481172673873067
665,36,15,0.4644198280935047
739,43,17,0.46346740344361465
652,23,15,0.4632058034148426
1121,50,32,0.46287130250098607
1159,40,35,0.46247607074092134
234,45,4,0.4619338975494398
711,48,16,0.4611889145991411
538,17,12,0.46091895425511514
856,38,21,0.4606754560158439
768,40,18,0.4602471652723299
49,50,0,0.45961991552428944
1255,46,44,0.45957493135385913
849,31,21,0.4592930841885992
506,23,11,0.45894603730244654
655,26,15,0.45873241488411387
1060,46,29,0.4585468260837981
256,22,5,0.4585111386615793
670,41,15,0.4584377616364365
1013,42,27,0.4580550482280431
591,33,13,0.45775043362202855
641,47,14,0.4572257594979617
1099,46,31,0.4562449489747676
863,45,21,0.45607425745442265
840,22,21,0.4546800561667638
1132,44,33,0.4541530705426867
193,50,3,0.45408324146603907
284,50,5,0.4529623896330093
246,12,5,0.45249137139460777
646,17,15,0.452429102662533
396,33,8,0.452178306877103
296,18,6,0.4521542119585107
155,12,3,0.45202125011847966
283,49,5,0.4514223612552817
716,20,17,0.45102385414817664
797,38,19,0.4501335976636033
1218,49,39,0.4484530158732209
0,1,0,0.44818565671103594
202,13,4,0.4481393547604596
1254,45,44,0.44799459408992515
661,32,15,0.4479008688035685
695,32,16,0.44739262936370605
1083,49,30,0.44690320132436856
313,35,6,0.44690097789951916
325,47,6,0.4465690613924122
294,16,6,0.44630506977858786
689,26,16,0.44483938498940356
1035,42,28,0.4448028409111491
282,48,5,0.44463489446065707
545,24,12,0.4443563441457432
1162,43,35,0.4441118428359771
771,43,18,0.4439985275847314
420,16,9,0.44335367476675547
300,22,6,0.4429742881180518
1073,39,30,0.44174285396441026
235,46,4,0.4416978797597806
567,46,12,0.44117463832929854
438,34,9,0.4405967172144474
405,42,8,0.44047457578709653
486,42,10,0.44045105823076286
19,20,0,0.4402373796612839
1074,40,30,0.4399172060278902
796,37,19,0.43893907921654096
448,44,9,0.4386709364876824
452,48,9,0.437982932591791
686,23,16,0.4373237544873745
482,38,10,0.4367855994056537
912,39,23,0.43665496379321445
290,12,6,0.43648261520619613
1196,50,37,0.4364390042983125
535,14,12,0.43609560224741833
71,23,1,0.43593040255212623
628,34,14,0.43464529708541316
477,33,10,0.4332808035934926
1058,44,29,0.4330489301298952
982,34,26,0.4326507457498119
1134,46,33,0.43187835436376387
929,30,24,0.4305556940289264
1084,50,30,0.43013249527518876
862,44,21,0.42980123456420694
736,40,17,0.4297645865365828
1152,48,34,0.4283800795117834
1065,31,30,0.4278326766624002
397,34,8,0.42602984116552906
1027,34,28,0.42583279774558763
812,23,20,0.425739663849951
1213,44,39,0.42486618837267903
379,16,8,0.4242116218210609
710,47,16,0.42409418942897953
669,40,15,0.4239046505442786
657,28,15,0.42340745727368506
826,37,20,0.42329487920455544
907,34,23,0.4229740745017925
774,46,18,0.4199710974971004
242,8,5,0.41963448414250537
516,33,11,0.419620259300879
4,5,0,0.4194515108220976
1057,43,29,0.41937265169408905
1219,50,39,0.4191717458522039
1195,49,37,0.4181210675755101
1193,47,37,0.41809775690242007
698,35,16,0.4177762410779739
92,44,1,0.4176052008422198
81,33,1,0.41756228650246197
106,10,2,0.41733721010315766
1165,46,35,0.4171218944383377
756,28,18,0.41680876475163015
913,40,23,0.4165663682403784
199,10,4,0.41575661894249094
766,38,18,0.41557212961457846
1126,38,33,0.4154875588460757
543,22,12,0.4153281394494207
213,24,4,0.4149991887922271
833,44,20,0.4143917162806382
525,42,11,0.4142865653378157
645,16,15,0.4139807313730922
742,46,17,0.41302407915273565
724,28,17,0.41241432918664395
1231,43,41,0.4122231051394086
446,42,9,0.4121831383573299
237,48,4,0.4117645441360333
681,18,16,0.41100162317322864
261,27,5,0.4107032797793492
595,37,13,0.4101593369010953
735,39,17,0.4100393293627539
674,45,15,0.40972861624703466
1148,44,34,0.4091702331277711
822,33,20,0.40897200990781585
117,21,2,0.408394357047196
144,48,2,0.40823600423680584
808,49,19,0.4076962499866764
229,40,4,0.4066771090404481
90,42,1,0.4066159227536919
891,45,22,0.40650051747093985
952,28,25,0.4064895006183941
85,37,1,0.40644803093218934
546,25,12,0.40616705169378703
1005,34,27,0.4051430297227046
1269,48,47,0.4045037069833866
1081,47,30,0.4039902775180795
884,38,22,0.4035708871687917
437,33,9,0.403023713604292
1037,44,28,0.40250948583510365
360,39,7,0.40249205061775356
346,25,7,0.4022943907479028
991,43,26,0.40219913759555215
831,42,20,0.39994000512938804
259,25,5,0.39979835474653364
527,44,11,0.39944337875992814
1054,40,29,0.39929451293972273
802,43,19,0.3991916022880345
41,42,0,0.3990124204871569
908,35,23,0.39869934057181283
150,7,3,0.39717850716208725
1008,37,27,0.39710805764709994
889,43,22,0.3964173175465433
868,50,21,0.3961902299289988
461,17,10,0.39616642779318434
1108,37,32,0.395872600434016
456,12,10,0.3955861314881344
867,49,21,0.39549435284852336
263,29,5,0.3943031364504664
1137,49,33,0.39404736762147996
947,48,24,0.3937485986550777
721,25,17,0.39320210900584646
1158,39,35,0.3929928813520807
142,46,2,0.39297556165153386
1176,43,36,0.392490733379011
886,40,22,0.39245689460193794
951,27,25,0.3924324242343105
32,33,0,0.3922800991835176
368,47,7,0.39202822831832274
419,15,9,0.3919258698379316
1094,41,31,0.3919245293207265
1234,46,41,0.39161685392668627
248,14,5,0.3913564827915267
777,49,18,0.39125537750100475
568,47,12,0.39085649261957744
667,38,15,0.3908169712415436
460,16,10,0.39032537004923645
668,39,15,0.3903177253008845
767,39,18,0.39021563429222517
885,39,22,0.3900287014175005
258,24,5,0.38974805300995863
809,50,19,0.3887553226315485
960,36,25,0.3884718554262404
1089,36,31,0.3884249249721909
972,48,25,0.3882814615902868
592,34,13,0.3880977062683383
475,31,10,0.3871682948938957
463,19,10,0.38613796580396254
1030,37,28,0.3860538357091193
64,16,1,0.3855637951482493
1206,48,38,0.38545311708473395
684,21,16,0.38517262931504137
1131,43,33,0.38481947040998166
1242,46,42,0.38451372001877016
778,50,18,0.3844867406490065
139,43,2,0.3831352054937415
841,23,21,0.3826746632789386
1200,42,38,0.38204387172722126
1093,40,31,0.3818139735330531
678,49,15,0.3817506153637792
43,44,0,0.3814277991078673
1138,50,33,0.3813512627197367
507,24,11,0.3802515024287473
606,48,13,0.38023132650670716
186,43,3,0.38003781868980707
400,37,8,0.37958994946929275
288,10,6,0.3793639371500911
183,40,3,0.37843091797358025
407,44,8,0.37812672935178676
617,23,14,0.3769261462856945
718,22,17,0.37682553011198616
846,28,21,0.37653761305936867
734,38,17,0.37611090372189515
610,16,14,0.37549765888573367
1114,43,32,0.374402429104139
1105,34,32,0.374132688613463
1211,42,39,0.37344750888824924
1232,44,41,0.3731111474783819
386,23,8,0.3731085339624897
660,31,15,0.37303500023981806
33,34,0,0.3729083481203712
1157,38,35,0.37280680011377687
107,11,2,0.37280554015856554
36,37,0,0.37197465293921966
890,44,22,0.3718196383951413
324,46,6,0.371814926852804
865,47,21,0.37169508959531067
1262,48,45,0.3715784715447236
619,25,14,0.3700631198676628
852,34,21,0.36989619612561103
966,42,25,0.369495991910567
1173,40,36,0.3693764901176142
965,41,25,0.3693391499097759
945,46,24,0.3688742988757378
1226,47,40,0.36851903228481986
1122,34,33,0.3682785236490561
278,44,5,0.3671757442121024
638,44,14,0.36712299224906847
1223,44,40,0.3666619575186138
877,31,22,0.36598757341255883
1015,44,27,0.3658030154767393
359,38,7,0.3655118493262062
211,22,4,0.36515972155525395
1268,50,46,0.3649921197753273
957,33,25,0.36473595614370713
1091,38,31,0.36452933208799565
529,46,11,0.3644122432800436
1244,48,42,0.3642842525298275
897,24,23,0.36425761469254364
985,37,26,0.3637736462280697
1177,44,36,0.36345203485377586
232,43,4,0.3634324871859545
125,29,2,0.36327102924371635
484,40,10,0.3631601187783083
268,34,5,0.3618829346088209
270,36,5,0.3614799307000392
921,48,23,0.36139377024098374
750,22,18,0.36061551467739533
745,49,17,0.36044703374770426
705,42,16,0.3601582801879552
1267,49,46,0.3595386216922609
602,44,13,0.3586926419663067
429,25,9,0.35525870283456834
474,30,10,0.3549135371433374
494,50,10,0.35490369965333113
367,46,7,0.3538726539340205
539,18,12,0.3527596500374054
457,13,10,0.3526157375979053
275,41,5,0.35255545520753345
869,23,22,0.351709266032299
969,45,25,0.35154158383722617
331,10,7,0.3507775014966412
273,39,5,0.35009347502905985
520,37,11,0.35001215062097996
427,23,9,0.34985149846097024
616,22,14,0.34966827475638734
727,31,17,0.3494846750146929
893,47,22,0.3493172584789987
640,46,14,0.34900065275826375
753,25,18,0.3488625520215582
971,47,25,0.34877885959076177
489,45,10,0.3482492357829265
148,5,3,0.34765286155838565
47,48,0,0.34670050475492986
487,43,10,0.3465963915297134
759,31,18,0.3465403401611423
493,49,10,0.3462479121546936
145,49,2,0.3460342575077696
216,27,4,0.3460200695334025
1248,45,43,0.34475899942571114
466,22,10,0.3444397558275375
1168,49,35,0.34342288336182036
228,39,4,0.34303347658823713
187,44,3,0.3425787926531292
1253,50,43,0.34194100263162075
168,25,3,0.3414692024503606
336,15,7,0.3412379666277373
476,32,10,0.3406384198291921
136,40,2,0.3405723547422787
177,34,3,0.3404892396683761
693,30,16,0.340454717414179
939,40,24,0.3402003495862189
118,22,2,0.3400061787299436
953,29,25,0.3396393622478236
1169,50,35,0.33920039467760893
247,13,5,0.338552408831951
63,15,1,0.3378379171861039
478,34,10,0.337799881294079
1141,37,34,0.3375111264019138
1045,31,29,0.3373913114044979
679,50,15,0.3372663330841863
1239,43,42,0.3371236128279806
1194,48,37,0.33695497829852056
344,23,7,0.3368926442534369
634,40,14,0.3364908358245922
556,35,12,0.33595882463940785
1179,46,36,0.3354145405372179
1241,45,42,0.33535451908184694
673,44,15,0.3345526854536507
146,50,2,0.3340530883717298
919,46,23,0.33381469302115657
1258,49,44,0.33342475851852815
1192,46,37,0.33340275841833344
696,33,16,0.333357519147498
197,8,4,0.3323450347236998
746,50,17,0.33197523848786836
137,41,2,0.33173646760723896
1068,34,30,0.3315654245252009
1225,46,40,0.3312142956970144
895,49,22,0.3309699557025031
189,46,3,0.3303388403171907
132,36,2,0.3302496535982168
799,40,19,0.3300429005479733
308,30,6,0.32935805662262885
101,5,2,0.3293355526797327
262,28,5,0.32712599962798655
1117,46,32,0.32694701249682556
618,24,14,0.32657209698866707
