,instrument_1,instrument_2,distance_corr
1243,25,18,0.8161716028671074
906,18,25,0.8161716028671058
956,19,26,0.816092000885215
1293,26,19,0.8160920008852124
2348,47,45,0.8140303217550215
2251,45,47,0.8140303217550195
872,17,40,0.8135027016323045
1977,40,17,0.8135027016323014
2215,45,10,0.8078635510527259
534,10,45,0.8078635510527259
350,7,8,0.8077662549898039
399,8,7,0.8077662549898014
1389,28,17,0.807206404936123
860,17,28,0.8072064049361227
1973,40,13,0.8053704899156733
676,13,40,0.8053704899156733
671,13,35,0.8040408829525747
1728,35,13,0.8040408829525744
114,2,17,0.8026247967717111
835,17,2,0.8026247967717103
801,16,18,0.800359644006389
898,18,16,0.8003596440063877
2343,47,40,0.8000795417780566
2006,40,47,0.8000795417780545
450,9,10,0.7995779665901553
499,10,9,0.7995779665901553
131,2,34,0.7985649384573734
1668,34,2,0.7985649384573732
1994,40,34,0.7980296887811734
1705,34,40,0.7980296887811709
498,10,8,0.7965017130885145
401,8,10,0.7965017130885138
941,19,10,0.7952549032408845
508,10,19,0.7952549032408831
1571,32,3,0.7949183659313757
178,3,32,0.7949183659313731
993,20,13,0.7947895352019977
656,13,20,0.794789535201997
867,17,35,0.7944320971541444
1732,35,17,0.7944320971541441
817,16,34,0.7926007788869104
1682,34,16,0.7926007788869084
1749,35,34,0.7909565144378411
1700,34,35,0.79095651443784
27,0,28,0.7904861236030445
1372,28,0,0.7904861236030428
1390,28,18,0.7894783597478388
909,18,28,0.7894783597478383
404,8,13,0.7886316886547996
645,13,8,0.7886316886547988
2020,41,11,0.7875130608725182
579,11,41,0.7875130608725182
2322,47,19,0.7871964371556738
977,19,47,0.7871964371556718
1601,32,34,0.786651665563431
1698,34,32,0.7866516655634306
115,2,18,0.7856356713111229
884,18,2,0.7856356713111204
1405,28,34,0.7822410969291652
1694,34,28,0.7822410969291631
849,17,16,0.7795540506450892
800,16,17,0.779554050645088
1046,21,17,0.7791520785295131
853,17,21,0.7791520785295106
646,13,9,0.7789571030781971
453,9,13,0.7789571030781925
1282,26,8,0.7759429460594204
417,8,26,0.7759429460594177
1588,32,20,0.7746336285665206
1011,20,32,0.7746336285665195
1388,28,16,0.7721387359473234
811,16,28,0.7721387359473222
2043,41,34,0.7719537629356588
1706,34,41,0.7719537629356585
355,7,13,0.7717848853369639
644,13,7,0.7717848853369627
958,19,28,0.7695427343553012
1391,28,19,0.7695427343553004
1402,28,31,0.7693174488966149
1547,31,28,0.7693174488966102
1570,32,2,0.7693065652718931
129,2,32,0.7693065652718926
1969,40,9,0.7687921506904759
480,9,40,0.7687921506904754
1579,32,11,0.7685476241911259
570,11,32,0.7685476241911254
681,13,45,0.7676385881939538
2218,45,13,0.7676385881939531
1687,34,21,0.7651561966178366
1062,21,34,0.7651561966178362
902,18,21,0.7648758545287491
1047,21,18,0.7648758545287477
1761,35,47,0.7647168265392326
2338,47,35,0.7647168265392318
1020,20,41,0.7643418052680085
2029,41,20,0.7643418052680075
662,13,26,0.7638774769396628
1287,26,13,0.7638774769396625
2310,47,7,0.7602496011912601
389,7,47,0.7602496011912601
637,13,0,0.7593064406668067
12,0,13,0.7593064406668061
1558,31,40,0.7590548109097174
1991,40,31,0.7590548109097164
2213,45,8,0.7590424925344378
436,8,45,0.7590424925344375
1585,32,17,0.7587642293122621
864,17,32,0.7587642293122601
2329,47,26,0.7583651458803546
1320,26,47,0.7583651458803528
387,7,45,0.757233605865915
2212,45,7,0.7572336058659138
2245,45,40,0.7562914739796057
2004,40,45,0.7562914739796054
1049,21,20,0.7536637251989773
1000,20,21,0.7536637251989757
895,18,13,0.7535927041774833
654,13,18,0.7535927041774829
944,19,13,0.7525830038090897
655,13,19,0.7525830038090887
1454,29,34,0.7524666163041389
1695,34,29,0.7524666163041365
448,9,7,0.7493951487790338
351,7,9,0.7493951487790335
1679,34,13,0.7492059265177141
670,13,34,0.7492059265177119
873,17,41,0.7474214032895647
2026,41,17,0.747421403289564
449,9,8,0.7455775367142683
400,8,9,0.7455775367142683
1318,26,45,0.7455369490999488
2231,45,26,0.7455369490999468
1045,21,16,0.7448058306933266
804,16,21,0.7448058306933258
863,17,31,0.7432269932882787
1536,31,17,0.7432269932882738
861,17,29,0.7422611579398143
1438,29,17,0.7422611579398134
1379,28,7,0.7408120318775805
370,7,28,0.7408120318775805
1724,35,9,0.7379698276871279
475,9,35,0.7379698276871277
1449,29,28,0.7372443164417062
1400,28,29,0.737244316441705
846,17,13,0.7371857448491769
653,13,17,0.7371857448491755
783,15,49,0.7364309996363216
2416,49,15,0.7364309996363216
2011,41,2,0.7362431833367301
138,2,41,0.7362431833367299
1301,26,28,0.7342814657210227
1398,28,26,0.734281465721022
166,3,20,0.7323540472652104
983,20,3,0.73235404726521
466,9,26,0.7312565233081502
1283,26,9,0.7312565233081502
1565,31,47,0.7287393594558927
2334,47,31,0.7287393594558927
2375,48,23,0.7276126934817679
1174,23,48,0.7276126934817673
443,9,2,0.723400350269447
106,2,9,0.7234003502694467
123,2,26,0.7223670196610563
1276,26,2,0.7223670196610551
1759,35,45,0.7221306837219824
2240,45,35,0.7221306837219813
2357,48,5,0.7207756626344098
292,5,48,0.7207756626344086
1746,35,31,0.7191732943648669
1553,31,35,0.7191732943648654
668,13,32,0.718915849251559
1581,32,13,0.7189158492515563
1584,32,16,0.7179682537942527
815,16,32,0.717968253794251
1539,31,20,0.7161611133236501
1010,20,31,0.7161611133236483
1413,28,42,0.716124607366315
2086,42,28,0.7161246073663142
2067,42,9,0.7160044574724487
482,9,42,0.7160044574724476
2102,42,45,0.7155432929838729
2247,45,42,0.7155432929838724
1960,40,0,0.7138119652450254
39,0,40,0.7138119652450247
419,8,28,0.7125300336529604
1380,28,8,0.7125300336529573
162,3,16,0.7118353921250006
787,16,3,0.7118353921249984
345,7,2,0.7117995659988862
104,2,7,0.7117995659988862
2367,48,15,0.7104241013387894
782,15,48,0.7104241013387884
142,2,45,0.7099624830118403
2207,45,2,0.7099624830118403
520,10,31,0.7099054992187493
1529,31,10,0.7099054992187488
502,10,13,0.7085952795317534
647,13,10,0.7085952795317529
293,5,49,0.7084542290330584
2406,49,5,0.7084542290330584
2379,48,27,0.7076354649370018
1370,27,48,0.7076354649370007
105,2,8,0.7070906801387602
394,8,2,0.7070906801387579
531,10,42,0.7064770521481447
2068,42,10,0.7064770521481403
2316,47,13,0.7063326129387935
683,13,47,0.706332612938793
797,16,13,0.7060975887473581
652,13,16,0.7060975887473574
1697,34,31,0.7060864621695275
1552,31,34,0.7060864621695264
1403,28,32,0.7051762550204752
1596,32,28,0.7051762550204745
1086,22,8,0.7048426074856011
413,8,22,0.7048426074855987
1371,27,49,0.704800102171269
2428,49,27,0.7048001021712675
874,17,42,0.7042814744676985
2075,42,17,0.7042814744676975
933,19,2,0.7039765689479152
116,2,19,0.7039765689479144
1431,29,10,0.7038964272635494
518,10,29,0.7038964272635475
1970,40,10,0.7025282823295189
529,10,40,0.7025282823295171
649,13,12,0.7014119631959921
600,12,13,0.7014119631959914
259,5,15,0.7013011769729689
740,15,5,0.7013011769729687
913,18,32,0.7006358211403884
1586,32,18,0.7006358211403854
1,0,2,0.7000639179321972
98,2,0,0.7000639179321936
1979,40,19,0.6999860881534896
970,19,40,0.6999860881534896
1924,39,13,0.6991440450612103
675,13,39,0.6991440450612088
1981,40,21,0.6987430151692554
1068,21,40,0.6987430151692544
1333,27,10,0.6977471641085743
516,10,27,0.6977471641085722
2098,42,40,0.6970987654847027
2001,40,42,0.6970987654847023
1715,35,0,0.6969114733194169
34,0,35,0.6969114733194153
2022,41,13,0.6968138183943349
677,13,41,0.6968138183943344
524,10,35,0.6947494860117782
1725,35,10,0.6947494860117763
857,17,25,0.6929840281598673
1242,25,17,0.692984028159865
1467,29,47,0.6906999253650757
2332,47,29,0.6906999253650744
2093,42,35,0.6899185680842117
1756,35,42,0.6899185680842114
1397,28,25,0.6897574193049378
1252,25,28,0.6897574193049345
128,2,31,0.6882992147141419
1521,31,2,0.6882992147141419
2424,49,23,0.6879897001945784
1175,23,49,0.6879897001945784
1734,35,19,0.6878962649513702
965,19,35,0.6878962649513686
2257,46,3,0.6873846913457254
192,3,46,0.6873846913457224
824,16,41,0.6849112526963451
2025,41,16,0.6849112526963447
1423,29,2,0.6847176351625063
126,2,29,0.6847176351625051
1913,39,2,0.6846223372756084
136,2,39,0.6846223372756082
2265,46,11,0.6841914302722578
584,11,46,0.684191430272257
2037,41,28,0.6838350432724554
1412,28,41,0.6838350432724543
643,13,6,0.6832383713391647
306,6,13,0.6832383713391647
1535,31,16,0.6831711433216359
814,16,31,0.6831711433216359
103,2,6,0.6820154276632137
296,6,2,0.6820154276632132
922,18,41,0.6815195905159251
2027,41,18,0.6815195905159224
1480,30,10,0.6805299839753308
519,10,30,0.6805299839753277
1264,25,40,0.6798324921894546
1985,40,25,0.6798324921894532
628,12,41,0.6787184491167659
2021,41,12,0.6787184491167608
107,2,10,0.678574070755426
492,10,2,0.6785740707554242
1088,22,10,0.678213732441236
511,10,22,0.6782137324412344
989,20,9,0.6761667854948711
460,9,20,0.6761667854948701
2401,49,0,0.6760765852070157
48,0,49,0.6760765852070157
1245,25,20,0.6759328692794038
1004,20,25,0.6759328692794033
325,6,32,0.675399660440228
1574,32,6,0.6753996604402266
438,8,47,0.6751473984995056
2311,47,8,0.6751473984995053
297,6,3,0.674850425626484
152,3,6,0.6748504256264828
1441,29,20,0.6735544868115626
1008,20,29,0.6735544868115623
2052,41,44,0.673420187513851
2197,44,41,0.6734201875138501
1053,21,25,0.6730551039137828
1246,25,21,0.6730551039137808
1528,31,9,0.6726256746309812
471,9,31,0.6726256746309781
2411,49,10,0.6724266968102671
538,10,49,0.6724266968102666
928,18,47,0.6715388686385827
2321,47,18,0.6715388686385788
1533,31,14,0.6707540697320404
716,14,31,0.6707540697320397
1063,21,35,0.669971583089685
1736,35,21,0.6699715830896843
514,10,25,0.6698967608607543
1235,25,10,0.6698967608607531
1056,21,28,0.6687195377080005
1393,28,21,0.6687195377079994
1602,32,35,0.6686443767193033
1747,35,32,0.6686443767193033
808,16,25,0.6686358793649155
1241,25,16,0.6686358793649152
1259,25,35,0.668562018091374
1740,35,25,0.6685620180913726
1460,29,40,0.6683403800218222
1989,40,29,0.668340380021821
185,3,39,0.6676048853759307
1914,39,3,0.6676048853759293
144,2,47,0.6656573742835179
2305,47,2,0.6656573742835177
537,10,48,0.665356324095399
2362,48,10,0.6653563240953956
1451,29,31,0.6650363205394466
1548,31,29,0.6650363205394462
2225,45,20,0.6633919540926095
1024,20,45,0.6633919540926095
507,10,18,0.663253583851946
892,18,10,0.6632535838519429
963,19,33,0.6628480729111872
1636,33,19,0.6628480729111857
1439,29,18,0.6627294716731373
910,18,29,0.6627294716731359
139,2,42,0.662589506789548
2060,42,2,0.662589506789547
1927,39,16,0.6622847470749825
822,16,39,0.6622847470749821
680,13,44,0.6619210257481656
2169,44,13,0.6619210257481635
1563,31,45,0.6616606973692813
2236,45,31,0.6616606973692813
1992,40,32,0.6606554578065558
1607,32,40,0.6606554578065531
109,2,12,0.6587629796184405
590,12,2,0.6587629796184395
843,17,10,0.6585060204051477
506,10,17,0.6585060204051456
1031,21,2,0.6572919690042229
118,2,21,0.6572919690042208
1386,28,14,0.657253495373725
713,14,28,0.6572534953737242
1986,40,26,0.6570210448812516
1313,26,40,0.6570210448812516
1943,39,32,0.6569477372045172
1606,32,39,0.6569477372045165
2345,47,42,0.65620605665275
2104,42,47,0.656206056652747
2188,44,32,0.65536104874618
1611,32,44,0.6553610487461796
2089,42,31,0.6550933217893093
1560,31,42,0.6550933217893075
26,0,27,0.6542116339544006
1323,27,0,0.6542116339544002
1580,32,12,0.6537856884687114
619,12,32,0.6537856884687104
1434,29,13,0.6536136568493166
665,13,29,0.6536136568493152
1085,22,7,0.6524536584102968
364,7,22,0.6524536584102937
309,6,16,0.6518681300099126
790,16,6,0.6518681300099118
2234,45,29,0.6516907519748742
1465,29,45,0.651690751974874
2092,42,34,0.6507872508210685
1707,34,42,0.6507872508210669
1691,34,25,0.6503086891466041
1258,25,34,0.6503086891466037
100,2,3,0.6500470700286072
149,3,2,0.6500470700286066
32,0,33,0.6499596791188771
1617,33,0,0.6499596791188766
1455,29,35,0.6490517237400757
1744,35,29,0.6490517237400757
334,6,41,0.6486018217732725
2015,41,6,0.6486018217732694
1452,29,32,0.6484553986101989
1597,32,29,0.648455398610198
877,17,45,0.6484108960814184
2222,45,17,0.648410896081417
2328,47,25,0.6482402997428391
1271,25,47,0.6482402997428375
180,3,34,0.6479664490148277
1669,34,3,0.6479664490148238
1430,29,9,0.6474717467239658
469,9,29,0.6474717467239647
1540,31,21,0.6469471714096412
1059,21,31,0.6469471714096406
1308,26,35,0.6459795516388641
1741,35,26,0.6459795516388621
1487,30,17,0.645687262700084
862,17,30,0.6456872627000831
457,9,17,0.6454838466766218
842,17,9,0.6454838466766215
382,7,40,0.6421008302904255
1967,40,7,0.6421008302904233
1722,35,7,0.6418800418692943
377,7,35,0.6418800418692936
2323,47,20,0.6416465827465899
1026,20,47,0.6416465827465889
470,9,30,0.64100376832464
1479,30,9,0.6410037683246396
2352,48,0,0.6407306381683544
47,0,48,0.6407306381683537
545,11,6,0.6403798587265026
304,6,11,0.6403798587265007
2235,45,30,0.6400854213112305
1514,30,45,0.6400854213112281
1500,30,31,0.6397888035509055
1549,31,30,0.6397888035509044
1532,31,13,0.6384921370047039
667,13,31,0.6384921370047039
1303,26,30,0.638290801041398
1496,30,26,0.638290801041396
1745,35,30,0.6373337242344199
1504,30,35,0.6373337242344195
1005,20,26,0.6363972563906038
1294,26,20,0.6363972563906034
1401,28,30,0.6360693987830977
1498,30,28,0.6360693987830971
141,2,44,0.6338371754438593
2158,44,2,0.6338371754438525
41,0,42,0.6328887202124832
2058,42,0,0.6328887202124827
1755,35,41,0.6326622459326335
2044,41,35,0.6326622459326326
2076,42,18,0.632022535055507
923,18,42,0.6320225350555057
2071,42,13,0.6319094313232527
678,13,42,0.6319094313232515
2049,41,40,0.6315429467087257
2000,40,41,0.6315429467087231
1461,29,41,0.6303440845221455
2038,41,29,0.6303440845221423
1990,40,30,0.6297878641520093
1509,30,40,0.6297878641520087
2420,49,19,0.628055989613811
979,19,49,0.6280559896138085
1304,26,31,0.6273627995316483
1545,31,26,0.627362799531645
879,17,47,0.627319095739535
2320,47,17,0.6273190957395325
1860,37,48,0.6269229219067758
2389,48,37,0.6269229219067755
1931,39,20,0.625330328930672
1018,20,39,0.625330328930672
190,3,44,0.6244005448214924
2159,44,3,0.6244005448214893
1999,40,39,0.6237226176161174
1950,39,40,0.6237226176161166
1861,37,49,0.623447684705724
2438,49,37,0.6234476847057226
986,20,6,0.6226823363884461
313,6,20,0.6226823363884461
1477,30,7,0.6221255452839928
372,7,30,0.622125545283991
1472,30,2,0.620624037161055
127,2,30,0.620624037161055
186,3,40,0.6203961576757482
1963,40,3,0.6203961576757471
2317,47,14,0.619418909626178
732,14,47,0.6194189096261777
371,7,29,0.619368417334275
1428,29,7,0.619368417334275
2078,42,20,0.6186306021250256
1021,20,42,0.6186306021250256
456,9,16,0.6185814640098051
793,16,9,0.6185814640098034
2084,42,26,0.6183008910445815
1315,26,42,0.6183008910445807
987,20,7,0.6182472624835452
362,7,20,0.6182472624835437
30,0,31,0.6181704814587117
1519,31,0,0.6181704814587065
990,20,10,0.6177783544049873
509,10,20,0.6177783544049873
1696,34,30,0.617058355527106
1503,30,34,0.617058355527106
2227,45,22,0.6161052057799242
1122,22,45,0.6161052057799237
92,1,44,0.6156554617196531
2157,44,1,0.6156554617196531
181,3,35,0.6151028800485333
1718,35,3,0.6151028800485326
589,12,1,0.6148570823868849
60,1,12,0.6148570823868844
1516,30,47,0.6145968101963811
2333,47,30,0.6145968101963788
158,3,12,0.6142407977443464
591,12,3,0.6142407977443438
2351,47,49,0.6137499638412349
2448,49,47,0.6137499638412345
991,20,11,0.6131035903703222
558,11,20,0.6131035903703209
1369,27,47,0.6119541963339905
2330,47,27,0.61195419633399
2010,41,1,0.6115967026984019
89,1,41,0.6115967026984019
420,8,29,0.6115482167862584
1429,29,8,0.611548216786256
972,19,42,0.6109472663552675
2077,42,19,0.610947266355266
163,3,17,0.6108962454189404
836,17,3,0.6108962454189383
1589,32,21,0.61062634481005
1060,21,32,0.6106263448100476
858,17,26,0.6101331225433868
1291,26,17,0.6101331225433864
761,15,27,0.6098117341132272
1338,27,15,0.6098117341132242
1753,35,39,0.6092627237152529
1946,39,35,0.6092627237152524
1488,30,18,0.6088363405307955
911,18,30,0.6088363405307918
891,18,9,0.6087869100659185
458,9,18,0.608786910065918
384,7,42,0.6087776105289733
2065,42,7,0.6087776105289695
1103,22,26,0.6081838883711178
1296,26,22,0.6081838883711175
164,3,18,0.6075517502647189
885,18,3,0.6075517502647165
1023,20,44,0.6075046946954497
2176,44,20,0.607504694695448
1399,28,27,0.6069020814298923
1350,27,28,0.6069020814298871
1450,29,30,0.6060898556132591
1499,30,29,0.6060898556132572
1087,22,9,0.6056807833555043
462,9,22,0.605680783355504
957,19,27,0.6055490527825071
1342,27,19,0.6055490527825055
605,12,18,0.6053049730237127
894,18,12,0.60530497302371
607,12,20,0.6045852623674095
992,20,12,0.6045852623674091
14,0,15,0.6044933587652201
735,15,0,0.6044933587652197
745,15,10,0.6040987044577257
504,10,15,0.604098704457725
666,13,30,0.6039314516716009
1483,30,13,0.603931451671599
1447,29,26,0.6031903256281489
1302,26,29,0.6031903256281463
2030,41,21,0.6030067208575776
1069,21,41,0.6030067208575735
925,18,44,0.6025215672729318
2174,44,18,0.6025215672729275
812,16,29,0.602304344860004
1437,29,16,0.6023043448600036
703,14,18,0.601091756044691
896,18,14,0.6010917560446898
2434,49,33,0.6008542706104423
1665,33,49,0.6008542706104418
2350,47,48,0.6006089366941599
2399,48,47,0.600608936694159
1675,34,9,0.6001831577100082
474,9,34,0.6001831577100064
426,8,35,0.6000450998440868
1723,35,8,0.6000450998440866
1828,37,15,0.5999245442445572
771,15,37,0.5999245442445568
1939,39,28,0.5994596522322382
1410,28,39,0.5994596522322372
1710,34,45,0.5994296396633221
2239,45,34,0.5994296396633216
431,8,40,0.5983553713667338
1968,40,8,0.5983553713667326
746,15,11,0.5977401332896964
553,11,15,0.5977401332896961
2087,42,29,0.5974903447847977
1462,29,42,0.5974903447847953
926,18,45,0.5964313414221555
2223,45,18,0.5964313414221551
828,16,45,0.5954661221700599
2221,45,16,0.5954661221700588
1546,31,27,0.5952023533043564
1353,27,31,0.5952023533043551
1951,39,41,0.5950821123516095
2048,41,39,0.5950821123516089
577,11,39,0.5948514753730493
1922,39,11,0.5948514753730472
2190,44,34,0.5944142355137169
1709,34,44,0.5944142355137169
495,10,5,0.594241160128574
254,5,10,0.594241160128574
428,8,37,0.5940664441003346
1821,37,8,0.5940664441003324
373,7,31,0.5938090607103919
1526,31,7,0.593809060710388
1078,22,0,0.5934175792479679
21,0,22,0.5934175792479647
2277,46,23,0.5930590127549276
1172,23,46,0.593059012754925
268,5,24,0.5926803352416574
1181,24,5,0.5926803352416541
1349,27,26,0.5922156367217012
1300,26,27,0.5922156367217006
1678,34,12,0.5899465473379789
621,12,34,0.589946547337978
978,19,48,0.5886296650904
2371,48,19,0.5886296650903984
333,6,40,0.5884889837939782
1966,40,6,0.5884889837939771
1042,21,13,0.5877326964128722
657,13,21,0.5877326964128716
2219,45,14,0.5873794996175624
730,14,45,0.5873794996175614
1721,35,6,0.5857880820487642
328,6,35,0.5857880820487638
1419,28,48,0.5854958789880743
2380,48,28,0.5854958789880718
1239,25,14,0.5849604928524755
710,14,25,0.5849604928524725
1330,27,7,0.5846873482755881
369,7,27,0.5846873482755881
840,17,7,0.5846372604129065
359,7,17,0.5846372604129058
907,18,26,0.5840742948555298
1292,26,18,0.584074294855529
1378,28,6,0.5838920013470849
321,6,28,0.5838920013470833
523,10,34,0.5827217033046191
1676,34,10,0.5827217033046187
961,19,31,0.5826007360229566
1538,31,19,0.5826007360229566
122,2,25,0.582409959306765
1227,25,2,0.5824099593067644
271,5,27,0.5814112464295691
1328,27,5,0.5814112464295684
825,16,42,0.5771987987742403
2074,42,16,0.5771987987742399
454,9,14,0.5771002225023456
695,14,9,0.5771002225023436
1124,22,47,0.5770349012657161
2325,47,22,0.5770349012657152
19,0,20,0.5769470427768736
980,20,0,0.5769470427768721
1070,21,42,0.576785927576818
2079,42,21,0.576785927576818
1599,32,31,0.5763370572017673
1550,31,32,0.5763370572017669
946,19,15,0.576120826652239
753,15,19,0.5761208266522382
1470,30,0,0.5759961244747173
29,0,30,0.5759961244747133
1692,34,26,0.5755815023160049
1307,26,34,0.5755815023160034
360,7,18,0.5751717936372706
889,18,7,0.5751717936372677
999,20,19,0.575108463067297
950,19,20,0.5751084630672966
1097,22,19,0.5738507768560349
952,19,22,0.5738507768560266
489,9,49,0.5736930394711603
2410,49,9,0.5736930394711574
2429,49,28,0.5731685692731344
1420,28,49,0.5731685692731328
1712,34,47,0.5712276402622944
2337,47,34,0.5712276402622928
1832,37,19,0.5701200953982294
967,19,37,0.5701200953982294
440,8,49,0.5691002089009447
2409,49,8,0.5691002089009436
767,15,33,0.5685013027717712
1632,33,15,0.5685013027717689
174,3,28,0.5684817540611471
1375,28,3,0.5684817540611465
2244,45,39,0.5681175751298649
1955,39,45,0.5681175751298632
403,8,12,0.5678932378755688
596,12,8,0.5678932378755648
1672,34,6,0.5676269299447121
327,6,34,0.5676269299447116
1920,39,9,0.5674907459275109
479,9,39,0.5674907459275094
1446,29,25,0.5672824018329744
1253,25,29,0.5672824018329695
1346,27,23,0.5672536833147231
1153,23,27,0.5672536833147211
2253,45,49,0.5670028780365133
2446,49,45,0.5670028780365128
1364,27,42,0.5669645762308878
2085,42,27,0.5669645762308869
2232,45,27,0.5666110240169845
1367,27,45,0.5666110240169836
1576,32,8,0.5660122842209633
423,8,32,0.5660122842209628
465,9,25,0.5658607557092055
1234,25,9,0.5658607557092055
1435,29,14,0.56547167368048
714,14,29,0.5654716736804783
2237,45,32,0.565160014873371
1612,32,45,0.5651600148733684
36,0,37,0.5647185015863165
1813,37,0,0.564718501586315
305,6,12,0.564193874581454
594,12,6,0.564193874581454
488,9,48,0.564103191338504
2361,48,9,0.564103191338502
845,17,12,0.5635650619918943
604,12,17,0.5635650619918937
503,10,14,0.5631525789492616
696,14,10,0.56315257894926
338,6,45,0.5627006278065951
2211,45,6,0.5627006278065939
1250,25,26,0.562571443137541
1299,26,25,0.5625714431375393
2319,47,16,0.5608717244792302
830,16,47,0.5608717244792282
467,9,27,0.5607296966954256
1332,27,9,0.5607296966954256
780,15,46,0.5595116859607286
2269,46,15,0.5595116859607283
1238,25,13,0.559222912968028
661,13,25,0.559222912968028
2045,41,36,0.5592124863124395
1804,36,41,0.5592124863124395
302,6,9,0.5589906028409904
447,9,6,0.5589906028409871
876,17,44,0.5584128769666228
2173,44,17,0.5584128769666205
574,11,36,0.5582354167299471
1775,36,11,0.5582354167299471
1818,37,5,0.5577006557957479
281,5,37,0.5577006557957446
1704,34,39,0.5568706138642494
1945,39,34,0.5568706138642487
1559,31,41,0.5567525378385454
2040,41,31,0.5567525378385451
544,11,5,0.5563112125128675
255,5,11,0.5563112125128672
960,19,30,0.5562568598288964
1489,30,19,0.556256859828896
2054,41,46,0.5553744021943284
2295,46,41,0.5553744021943281
1009,20,30,0.5549087921562932
1490,30,20,0.5549087921562895
1266,25,42,0.5544003936056576
2083,42,25,0.5544003936056507
2397,48,45,0.5542344223459907
2252,45,48,0.5542344223459904
640,13,3,0.5537075093528577
159,3,13,0.5537075093528567
2376,48,24,0.5521726119779412
1223,24,48,0.5521726119779402
1577,32,9,0.5521538658837195
472,9,32,0.5521538658837187
1074,21,46,0.5520841503533997
2275,46,21,0.5520841503533991
572,11,34,0.5519740447335144
1677,34,11,0.5519740447335115
725,14,40,0.5509996833040547
1974,40,14,0.5509996833040541
762,15,28,0.5503381061591239
1387,28,15,0.5503381061591225
2053,41,45,0.5502861589029419
2246,45,41,0.5502861589029419
554,11,16,0.5499908630937651
795,16,11,0.5499908630937644
439,8,48,0.5497291490957995
2360,48,8,0.5497291490957944
1251,25,27,0.549303567633346
1348,27,25,0.5493035676333432
743,15,8,0.5488908356471561
406,8,15,0.5488908356471558
